# webkit 491b5cc236e9ed0b
# JavaScriptCore functions whose exception behavior differs from what their signature implies:
# a function that takes a JSGlobalObject* or ThrowScope& but cannot throw, one with no scope
# of its own that passes the caller's state through, or the reverse. Calls across translation
# units are classified from these rows; the README explains the convention and the columns.
# Generated by scripts/jsc-exception-lint/run.ts --update-summaries --webkit. Do not edit.
# mangled name, qualified name/arity, kind, exit states, verifies at entry
_ZN12_GLOBAL__N_114customGetValueEPN3JSC14JSGlobalObjectElNS0_12PropertyNameE	(anonymous namespace)::customGetValue/3	nothrow	1	0
_ZN12_GLOBAL__N_114customSetValueEPN3JSC14JSGlobalObjectEllNS0_12PropertyNameE	(anonymous namespace)::customSetValue/4	transparent	3	1
_ZN12_GLOBAL__N_115customGetValue2EPN3JSC14JSGlobalObjectElNS0_12PropertyNameE	(anonymous namespace)::customGetValue2/3	nothrow	1	0
_ZN12_GLOBAL__N_115customSetValue2EPN3JSC14JSGlobalObjectEllNS0_12PropertyNameE	(anonymous namespace)::customSetValue2/4	nothrow	1	0
_ZN12_GLOBAL__N_117customGetAccessorEPN3JSC14JSGlobalObjectElNS0_12PropertyNameE	(anonymous namespace)::customGetAccessor/3	nothrow	1	0
_ZN12_GLOBAL__N_117customSetAccessorEPN3JSC14JSGlobalObjectEllNS0_12PropertyNameE	(anonymous namespace)::customSetAccessor/4	transparent	3	1
_ZN12_GLOBAL__N_119JSDollarVMCallFrame6createEPN3JSC14JSGlobalObjectEPNS1_9CallFrameEj	(anonymous namespace)::JSDollarVMCallFrame::create/3	nothrow	1	0
_ZN12_GLOBAL__N_120StaticCustomAccessor18getOwnPropertySlotEPN3JSC8JSObjectEPNS1_14JSGlobalObjectENS1_12PropertyNameERNS1_12PropertySlotE	(anonymous namespace)::StaticCustomAccessor::getOwnPropertySlot/4	transparent	3	1
_ZN12_GLOBAL__N_120customFunctionSetterEPN3JSC14JSGlobalObjectEllNS0_12PropertyNameE	(anonymous namespace)::customFunctionSetter/4	transparent	3	1
_ZN12_GLOBAL__N_121testStaticValueGetterEPN3JSC14JSGlobalObjectElNS0_12PropertyNameE	(anonymous namespace)::testStaticValueGetter/3	nothrow	1	0
_ZN12_GLOBAL__N_126customGetValueGlobalObjectEPN3JSC14JSGlobalObjectElNS0_12PropertyNameE	(anonymous namespace)::customGetValueGlobalObject/3	nothrow	1	0
_ZN12_GLOBAL__N_126customSetValueGlobalObjectEPN3JSC14JSGlobalObjectEllNS0_12PropertyNameE	(anonymous namespace)::customSetValueGlobalObject/4	transparent	3	1
_ZN12_GLOBAL__N_129customGetAccessorGlobalObjectEPN3JSC14JSGlobalObjectElNS0_12PropertyNameE	(anonymous namespace)::customGetAccessorGlobalObject/3	nothrow	1	0
_ZN12_GLOBAL__N_129customSetAccessorGlobalObjectEPN3JSC14JSGlobalObjectEllNS0_12PropertyNameE	(anonymous namespace)::customSetAccessorGlobalObject/4	transparent	3	1
_ZN12_GLOBAL__N_130staticDontDeleteDontEnumMethodEPN3JSC14JSGlobalObjectEPNS0_9CallFrameE	(anonymous namespace)::staticDontDeleteDontEnumMethod/2	nothrow	1	0
_ZN12_GLOBAL__N_142functionDOMJITGetterComplexEnableExceptionEPN3JSC14JSGlobalObjectEPNS0_9CallFrameE	(anonymous namespace)::functionDOMJITGetterComplexEnableException/2	nothrow	1	0
_ZN13OpaqueJSClass11contextDataEPN3JSC14JSGlobalObjectE	OpaqueJSClass::contextData/1	nothrow	1	0
_ZN13OpaqueJSClass12staticValuesEPN3JSC14JSGlobalObjectE	OpaqueJSClass::staticValues/1	nothrow	1	0
_ZN13OpaqueJSClass15staticFunctionsEPN3JSC14JSGlobalObjectE	OpaqueJSClass::staticFunctions/1	nothrow	1	0
_ZN13OpaqueJSClass9prototypeEPN3JSC14JSGlobalObjectE	OpaqueJSClass::prototype/1	transparent	3	1
_ZN3JSC10Breakpoint11shouldPauseERNS_8DebuggerEPNS_14JSGlobalObjectE	JSC::Breakpoint::shouldPause/2	transparent	1	0
_ZN3JSC10CachedCall6relinkEv	JSC::CachedCall::relink/0	maythrow	1	1
_ZN3JSC10JSDataView16setFromArrayLikeEPNS_14JSGlobalObjectEmPNS_8JSObjectEmm	JSC::JSDataView::setFromArrayLike/5	nothrow	1	0
_ZN3JSC10JSDataView17setFromTypedArrayEPNS_14JSGlobalObjectEmPNS_17JSArrayBufferViewEmmNS_8CopyTypeE	JSC::JSDataView::setFromTypedArray/6	nothrow	1	0
_ZN3JSC10JSDataView19createUninitializedEPNS_14JSGlobalObjectEPNS_9StructureEm	JSC::JSDataView::createUninitialized/3	nothrow	1	0
_ZN3JSC10JSDataView6createEPNS_14JSGlobalObjectEPNS_9StructureEm	JSC::JSDataView::create/3	nothrow	1	0
_ZN3JSC10JSDataView8setIndexEPNS_14JSGlobalObjectEmNS_7JSValueE	JSC::JSDataView::setIndex/3	nothrow	1	0
_ZN3JSC10JSDollarVM11addFunctionERNS_2VMEPNS_14JSGlobalObjectEN3WTF12ASCIILiteralENS5_11FunctionPtrILNS5_6PtrTagE1EFlS4_PNS_9CallFrameEELNS5_18FunctionAttributesE2EEEj	JSC::JSDollarVM::addFunction/5	nothrow	1	0
_ZN3JSC10JSDollarVM19getOwnPropertyNamesEPNS_8JSObjectEPNS_14JSGlobalObjectERNS_24PropertyNameArrayBuilderENS_22DontEnumPropertiesModeE	JSC::JSDollarVM::getOwnPropertyNames/4	transparent	2	1
_ZN3JSC10JSDollarVM24addConstructibleFunctionERNS_2VMEPNS_14JSGlobalObjectEN3WTF12ASCIILiteralENS5_11FunctionPtrILNS5_6PtrTagE1EFlS4_PNS_9CallFrameEELNS5_18FunctionAttributesE2EEEj	JSC::JSDollarVM::addConstructibleFunction/5	nothrow	1	0
_ZN3JSC10JSFunction18initializeRareDataEPNS_14JSGlobalObjectEm	JSC::JSFunction::initializeRareData/2	transparent	3	1
_ZN3JSC10JSFunction21reifyLazyNameIfNeededERNS_2VMEPNS_14JSGlobalObjectENS_12PropertyNameE	JSC::JSFunction::reifyLazyNameIfNeeded/3	transparent	3	1
_ZN3JSC10JSFunction23reifyLazyLengthIfNeededERNS_2VMEPNS_14JSGlobalObjectENS_12PropertyNameE	JSC::JSFunction::reifyLazyLengthIfNeeded/3	nothrow	1	0
_ZN3JSC10JSFunction24prototypeForConstructionERNS_2VMEPNS_14JSGlobalObjectE	JSC::JSFunction::prototypeForConstruction/2	transparent	1	1
_ZN3JSC10JSFunction25reifyLazyPropertyIfNeededILNS0_26SetHasModifiedLengthOrNameE0EEENS0_14PropertyStatusERNS_2VMEPNS_14JSGlobalObjectENS_12PropertyNameE	JSC::JSFunction::reifyLazyPropertyIfNeeded/3	transparent	3	1
_ZN3JSC10JSFunction25reifyLazyPropertyIfNeededILNS0_26SetHasModifiedLengthOrNameE1EEENS0_14PropertyStatusERNS_2VMEPNS_14JSGlobalObjectENS_12PropertyNameE	JSC::JSFunction::reifyLazyPropertyIfNeeded/3	transparent	3	1
_ZN3JSC10JSFunction26getOwnSpecialPropertyNamesEPNS_8JSObjectEPNS_14JSGlobalObjectERNS_24PropertyNameArrayBuilderENS_22DontEnumPropertiesModeE	JSC::JSFunction::getOwnSpecialPropertyNames/4	transparent	1	0
_ZN3JSC10JSFunction26reifyLazyPrototypeIfNeededERNS_2VMEPNS_14JSGlobalObjectENS_12PropertyNameE	JSC::JSFunction::reifyLazyPrototypeIfNeeded/3	nothrow	1	0
_ZN3JSC10JSFunction28selectStructureForNewFuncExpEPNS_14JSGlobalObjectEPNS_18FunctionExecutableE	JSC::JSFunction::selectStructureForNewFuncExp/2	nothrow	1	0
_ZN3JSC10JSFunction29allocateAndInitializeRareDataEPNS_14JSGlobalObjectEm	JSC::JSFunction::allocateAndInitializeRareData/2	transparent	3	1
_ZN3JSC10JSFunction41reifyLazyPropertyForHostOrBuiltinIfNeededERNS_2VMEPNS_14JSGlobalObjectENS_12PropertyNameE	JSC::JSFunction::reifyLazyPropertyForHostOrBuiltinIfNeeded/3	transparent	3	1
_ZN3JSC10JSFunction9reifyNameERNS_2VMEPNS_14JSGlobalObjectE	JSC::JSFunction::reifyName/2	transparent	2	1
_ZN3JSC10JSFunctionC1ERNS_2VMEPNS_16NativeExecutableEPNS_14JSGlobalObjectEPNS_9StructureE	JSC::JSFunction::JSFunction/4	nothrow	1	0
_ZN3JSC10ThrowScope14throwExceptionEPNS_14JSGlobalObjectENS_7JSValueE	JSC::ThrowScope::throwException/2	thrower	1	1
_ZN3JSC10ThrowScope14throwExceptionEPNS_14JSGlobalObjectEPNS_9ExceptionE	JSC::ThrowScope::throwException/2	thrower	1	1
_ZN3JSC10enqueueJobEPNS_14JSGlobalObjectEPNS_9CallFrameE	JSC::enqueueJob/2	nothrow	1	0
_ZN3JSC10loadModuleEPNS_14JSGlobalObjectERKNS_10IdentifierEN3WTF6RefPtrINS_21ScriptFetchParametersENS5_12RawPtrTraitsIS7_EENS5_21DefaultRefDerefTraitsIS7_EEEENS6_INS_13ScriptFetcherENS8_ISD_EENSA_ISD_EEEE	JSC::loadModule/4	transparent	3	1
_ZN3JSC11GetByStatus10computeForEPNS_14JSGlobalObjectERKNS_12StructureSetENS_19CacheableIdentifierENS0_10LookupModeE	JSC::GetByStatus::computeFor/4	nothrow	1	0
_ZN3JSC11GetByStatus10computeForEPNS_9CodeBlockENS_13BytecodeIndexEPNS_14JSGlobalObjectERKNS_12StructureSetENS_19CacheableIdentifierENS0_10LookupModeE	JSC::GetByStatus::computeFor/6	nothrow	1	0
_ZN3JSC11Interpreter11executeCallEPNS_8JSObjectERKNS_8CallDataENS_7JSValueEPNS_6JSCellERKNS_7ArgListE	JSC::Interpreter::executeCall/5	transparent	3	1
_ZN3JSC11Interpreter11executeEvalEPNS_14EvalExecutableENS_7JSValueEPNS_7JSScopeE	JSC::Interpreter::executeEval/3	maythrow	1	1
_ZN3JSC11Interpreter15executeCallImplERNS_2VMEPNS_8JSObjectERKNS_8CallDataENS_7JSValueEPNS_6JSCellERKNS_7ArgListE	JSC::Interpreter::executeCallImpl/6	maythrow	1	1
